TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ;NR_COTST
FIDC;27.336.359/0001-90;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ANGÁ LEASING 2921;2019-02-28;28799415.24;15
FIDC;27.467.600/0001-10;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA DAMHA LOTEAMENTO;2019-02-28;49881724.49;14
FIDC;27.531.226/0001-75;ACP INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;1455710.14;1
FIDC;27.531.244/0001-57;ONDABRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;23445939.96;1
FIDC;27.531.283/0001-54;APOLLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;11533048.63;5
FIDC;27.614.527/0001-62;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS VIII;2019-02-28;469398403.82;317
FIDC;27.635.225/0001-70;Ônix Fundo de Investimento em Direitos Creditórios Não Padronizado;2019-02-28;2315399.22;2
FIDC;27.635.265/0001-12;SOARCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;32075965.56;1
FIDC;27.635.296/0001-73;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CREDITCORP;2019-02-28;15389957.42;4
FIDC;27.635.377/0001-73;CITRINO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;88235181.87;4
FIDC;27.709.219/0001-10;MUTUAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-02-28;2534617.76;1
FIDC;27.732.843/0001-39;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NU;2019-02-28;559692286.93;160
FIDC;27.771.613/0001-89;CONQUEST BRAZIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-02-28;10690597.03;2
FIDC;27.771.731/0001-97;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS XPCE V;2019-02-28;123161811.23;4
FIDC;27.771.778/0001-50;QQN - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;9813260.52;1
FIDC;27.817.457/0001-40;BRENT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;0.00;0
FIDC;27.938.440/0001-40;FIGUEIRAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;97921778.68;1
FIDC;27.944.346/0001-02;CANVAS P FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;21223186.01;1
FIDC;27.944.660/0001-87;FACT LAW FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2019-02-28;3786473.91;1
FIDC;27.944.815/0001-85;PRIMEIRA LINHA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-02-28;2034574.55;1
FIDC;27.954.644/0001-75;Canvas Distressed Fundo de Investimento em Direitos Creditórios Não Padronizados;2019-02-28;133961532.42;1
FIDC;27.983.569/0001-70;ENERGY 21 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;73114088.89;1
FIDC;28.012.794/0001-22;NAUTILUS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;97377450.20;133
FIDC;28.028.548/0001-69;ADAMI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;67171082.61;5
FIDC;28.065.338/0001-40;AG 42 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;8307846.29;7
FIDC;28.065.416/0001-07;SERRANA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;69811028.33;6
FIDC;28.079.865/0001-04;XPLORER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;9664556.13;1
FIDC;28.079.873/0001-50;MULTIPLIKE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;19057217.54;1
FIDC;28.086.648/0001-41;CANVAS PRIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;124679274.14;1
FIDC;28.099.425/0001-19;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS ALTERNATIVE ASSETS II;2019-02-28;135793703.23;1
FIDC;28.142.331/0001-85;JAYA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;7709995925.01;1
FIDC;28.146.422/0001-99;ANGÁ SABEMI VIII.I FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;18337817.78;3
FIDC;28.152.179/0001-11;Fundo de Investimento em Cotas de Fundos de Investimento em Direitos Creditórios D&D;2019-02-28;49922005.65;1
FIDC;28.152.199/0001-92;Fundo de Investimento em Cotas de Fundos de Investimento em Direitos Creditórios LD;2019-02-28;52757518.27;4
FIDC;28.153.046/0001-60;BLC II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZ;2019-02-28;537644761.50;3
FIDC;28.169.275/0001-72;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAGSEGURO I;2019-02-28;671531649.11;3
FIDC;28.194.790/0001-02;ATICCA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-02-28;5190967.67;2
FIDC;28.194.817/0001-67;CREDVALE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-02-28;29515848.51;4
FIDC;28.240.255/0001-40;MARINO INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;19647532.33;1
FIDC;28.254.169/0001-97;VEGA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;14840761.25;20
FIDC;28.267.746/0001-85;LEPAPIE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;7932058.43;2
FIDC;28.279.473/0001-99;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AUTO-HONDA;2019-02-28;972385855.74;97
FIDC;28.286.903/0001-08;GARANTIA BANCO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-02-28;18423210.21;5
FIDC;28.296.477/0001-85;RIO GUAIMBÊ FDC FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;30793458.53;1
FIDC;28.364.501/0001-76;KALYTERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;81506469.26;2
FIDC;28.398.547/0001-06;CANOPUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;57617285.75;9
FIDC;28.412.599/0001-90;INVISTA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADO;2019-02-28;36909331.32;4
FIDC;28.472.333/0001-32;Mercado Crédito Merchant Fundo de Investimento em Direitos Creditórios;2019-02-28;278495072.87;3
FIDC;28.472.352/0001-69;SPS CORP I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2019-02-28;56868520.51;24
FIDC;28.472.392/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS UPL 1;2019-02-28;309409327.09;2
FIDC;28.472.446/0001-38;Fundo de Investimento em Direitos Creditórios Sport Partners;2019-02-28;6777827.47;1
FIDC;28.474.974/0001-26;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS PRECATÓRIOS SELECIONADOS II;2019-02-28;235410073.48;10
FIDC;28.475.125/0001-97;FW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;191584342.04;1
FIDC;28.492.719/0001-06;VINCI ENERGIA SUSTENTÁVEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;73389342.50;19
FIDC;28.528.235/0001-70;FUNDO DE INVES TIMENTO EM DIREITOS CREDITORIOS - BANCOS EMISSORES DE CARTAO DE CREDITO - STONE II;2019-02-28;1196124796.83;55
FIDC;28.536.554/0001-27;GATRIA II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO - PADRONIZADOS;2019-02-28;159011979.29;1
FIDC;28.549.910/0001-47;SGC UT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;70318227.79;1
FIDC;28.549.975/0001-92;AGHI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;73729675.75;1
FIDC;28.580.523/0001-73;G5 ALLOCATION FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;69211610.01;64
FIDC;28.651.441/0001-72;VERMILLION I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;731235014.62;1
FIDC;28.671.036/0001-16;WFR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;1025042.37;5
FIDC;28.671.081/0001-70;HERCULES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;18124225.42;4
FIDC;28.693.003/0001-77;KINEA INFRA II   FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA;2019-02-28;276464224.63;1
FIDC;28.702.814/0001-97;CREDITISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;76707010.59;6
FIDC;28.715.279/0001-09;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA BRANDSHOPS;2019-02-28;17248471.47;5
FIDC;28.788.393/0001-69;PANCETTI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2019-02-28;40916624.88;3
FIDC;28.796.939/0001-23;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ MULTIESTRATÉGIA I;2019-02-28;218041319.41;9
FIDC;28.796.986/0001-77;KINERET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;37988965.94;6
FIDC;28.819.664/0001-04;TREVYS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;8263597.34;1
FIDC;28.819.711/0001-01;ITABAIANA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS FECHADO;2019-02-28;10069868.49;1
FIDC;28.849.581/0001-50;STEP-UP V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;49965691.28;1
FIDC;28.849.641/0001-34;DLR CAPITAL FUNDO DE INVESTIMENTO EM DIRETOS CREDITÓRIOS;2019-02-28;5000773.77;5
FIDC;28.849.649/0001-09;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA A55 SAAS;2019-02-28;5896938.33;5
FIDC;28.849.674/0001-84;UPPER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;43461983.65;3
FIDC;28.879.529/0001-46;CREDISA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2019-02-28;9599818.77;1
FIDC;28.879.551/0001-96;NOVAX FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2019-02-28;16229340.55;1
FIDC;28.880.413/0001-27;INVESTBRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;1871309.19;1
FIDC;28.880.602/0001-08;E3 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;23854013.01;1
FIDC;28.912.060/0001-08;SETE ROCAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;4362689.56;5
FIDC;28.951.125/0001-16;TSADIK FDC FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;1493943168.84;1
FIDC;28.951.141/0001-09;QUARTZO AZUL FDC FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃ;2019-02-28;366275963.73;1
FIDC;28.960.803/0001-07;M SUL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;9063514.52;2
FIDC;28.960.836/0001-57;FINARTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;2453781.68;1
FIDC;28.974.016/0001-14;STEP-UP VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;40847889.51;2
FIDC;29.010.636/0001-04;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP OPTIONS;2019-02-28;91939878.44;2
FIDC;29.018.916/0001-50;UA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;27076775.96;1
FIDC;29.033.443/0001-60;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADO TEVIE;2019-02-28;94168824.07;1
FIDC;29.044.084/0001-47;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LIPARI;2019-02-28;0.00;0
FIDC;29.045.928/0001-74;PANORAMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2019-02-28;1001252.14;6
FIDC;29.077.751/0001-98;Fundo de Investimento em Cotas de Fundos de Investimento em Direitos Creditórios Preguinho;2019-02-28;49920239.57;1
FIDC;29.077.762/0001-78;Fundo de Investimento em Cotas de Fundos de Investimento em Direitos Creditórios Veryon;2019-02-28;49930525.06;1
FIDC;29.085.410/0001-64;NEB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;22106338.89;1
FIDC;29.085.424/0001-88;BH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;46117908.53;1
FIDC;29.109.292/0001-87;PINARELLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;15476326.52;34
FIDC;29.109.316/0001-06;DFC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2019-02-28;4521244.65;1
FIDC;29.109.350/0001-72;JC DIVERSIFICADO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2019-02-28;1744514249.68;7
FIDC;29.109.383/0001-12;CAPITAL FINANÇAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;2678222.11;3
FIDC;29.109.411/0001-00;JC DIVERSIFICADO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2019-02-28;1273493.13;1
FIDC;29.152.636/0001-30;ACREDITAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;9637617.28;10
FIDC;29.152.737/0001-01;POUSO ALEGRE FIC FIDC MULTISSETORIAL;2019-02-28;535537.36;2
FIDC;29.187.006/0001-00;CONTATO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-02-28;9951585.22;1
FIDC;29.224.651/0001-47;CAYMUS III FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;97775641.06;7
FIDC;29.226.386/0001-36;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS SUL BRASIL MEZANINO;2019-02-28;31521648.58;3
FIDC;29.226.460/0001-14;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS SUL BRASIL SENIOR;2019-02-28;84068056.04;19
FIDC;29.226.475/0001-82;VALE 42 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2019-02-28;;0
FIDC;29.226.492/0001-10;TAURUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;147465840.62;1
FIDC;29.226.508/0001-94;HOD FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;30460861.38;5
FIDC;29.226.609/0001-65;FENÍCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;44114981.50;2
FIDC;29.226.642/0001-95;FINTOPIA BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;503866.35;1
FIDC;29.226.654/0001-10;INVESTCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;172330931.56;2
FIDC;29.236.389/0001-50;TREVYS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;12638110.20;5
FIDC;29.236.426/0001-20;SIGMA CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;21513487.52;12
FIDC;29.236.443/0001-68;ALVORADA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;1095706.33;2
FIDC;29.249.995/0001-00;Goldentree Fundo de Investimento em Direitos Creditórios Não-Padronizados;2019-02-28;41316015.56;2
FIDC;29.284.735/0001-76;ACREDITAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;5487801.41;3
FIDC;29.284.795/0001-99;CANAVIEIRAS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS - FIDC NP;2019-02-28;11657456.27;1
FIDC;29.284.846/0001-82;CENTERCOB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;923072.24;9
FIDC;29.284.903/0001-23;BUNI INVESTIMENTOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;2138956.55;1
FIDC;29.292.189/0001-15;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS HENDRIKSEN;2019-02-28;3072455.10;1
FIDC;29.292.260/0001-60;MEZZANINE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;13056435.07;1
FIDC;29.292.312/0001-06;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS NPL II;2019-02-28;81265615.96;1
FIDC;29.323.852/0001-00;APUS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;1037852691.62;3
FIDC;29.330.482/0001-20;YUNUS NEGOCIOS SOCIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;1672117.26;1
FIDC;29.409.227/0001-77;FIDC PONTES - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2019-02-28;539574.35;1
FIDC;29.461.840/0001-33;SIGMA CREDIT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;5033874.12;8
FIDC;29.461.874/0001-28;WOW FUNDO DE INVESTIMENTO EM DIREITOS CREDTÓRIOS;2019-02-28;3418717.03;1
FIDC;29.469.420/0001-01;MULTIPLIKE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;24072581.55;9
FIDC;29.469.502/0001-48;JC DIVERSIFICADO V FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2019-02-28;20284633.86;2
FIDC;29.491.226/0001-14;E3 CAPITAL FI EM QUOTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;23879993.93;3
FIDC;29.492.579/0001-39;REAL TIME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;1939800.26;1
FIDC;29.492.796/0001-29;GRAU ASIMOV FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;10492826.08;3
FIDC;29.493.979/0001-69;Target Fundo de Investimento em Cotas de Fundos de Investimento em Direitos Creditórios Não Padroniz;2019-02-28;18720487.64;1
FIDC;29.494.000/0001-77;MULTIBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2019-02-28;3488711.69;8
FIDC;29.494.026/0001-15;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEAC;2019-02-28;31847320.29;1
FIDC;29.494.037/0001-03;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO CREDITAS TEMPUS;2019-02-28;28847978.11;1
FIDC;29.494.058/0001-10;PR1 Fundo de Investimento em Direitos Creditórios - Não Padronizados;2019-02-28;0.00;0
FIDC;29.505.630/0001-08;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONTOUR GLOBAL BRASIL;2019-02-28;484385927.27;292
FIDC;29.602.897/0001-05;ANDROS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;983593.00;2
FIDC;29.613.776/0001-69;DAVOS ADONAI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;989761.42;1
FIDC;29.614.353/0001-63;NEOCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS FINANCEIRO;2019-02-28;15185637.36;33
FIDC;29.665.263/0001-00;FUNDO DE INVES TIMENTO EM DIREITOS CREDITORIOS FORTBRASIL;2019-02-28;139940856.01;3
FIDC;29.665.468/0001-87;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LIGHT;2019-02-28;1451619285.28;159
FIDC;29.720.577/0001-50;FALCON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;5012809.08;1
FIDC;29.720.582/0001-62;SG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;1430102.28;2
FIDC;29.720.595/0001-31;CREDITOO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;998406.00;1
FIDC;29.720.633/0001-56;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS ANGÁ ALTERNATIVO I;2019-02-28;109078574.53;20
FIDC;29.721.964/0001-00;FUNDO DE INVESTIMENTOS EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS BU;2019-02-28;2170398.34;0
FIDC;29.746.391/0001-70;STEP-UP IX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;30949326.09;1
FIDC;29.746.406/0001-08;STEP-UP VIII FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;21726550.78;1
FIDC;29.800.237/0001-39;CANVAS GENERAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2019-02-28;21426174.77;1
FIDC;29.883.183/0001-12;Sirius - Fundo de Investimento em Direitos Creditórios Não-Padronizados;2019-02-28;142903990.91;0
FIDC;29.883.381/0001-86;FIDC Recebíveis Eneva - Fundo de Investimentos em Direitos Creditórios;2019-02-28;49085666.11;33
FIDC;29.953.928/0001-72;META FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;4445268.84;3
FIDC;29.957.532/0001-01;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS SABIA CREDIT-NAO PADRONIZADO;2019-02-28;43590860.45;2
FIDC;29.968.697/0001-70;FARM I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;21942420.85;1
FIDC;29.969.815/0001-65;ALAMIN CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-02-28;10136932.41;1
FIDC;29.970.149/0001-85;PORTO FINO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2019-02-28;41790733.65;4
FIDC;29.970.181/0001-60;LINK BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2019-02-28;35110176.77;2
FIDC;29.970.251/0001-80;SOLAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADO MULTISSETORIAL;2019-02-28;41308107.80;2
FIDC;29.983.683/0001-26;AMERRA-LEAF AGRO RECOVERY I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;15193950.59;1
FIDC;29.986.319/0001-10;Kinea Vértice Fundo de Investimento em Direitos Creditórios Aberto;2019-02-28;124558682.95;1
FIDC;30.035.329/0001-59;URUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-02-28;2899033.70;8
FIDC;30.059.292/0001-07;FARM I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;16530569.11;1
FIDC;30.059.311/0001-97;G5 FARM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;5641034.57;1
FIDC;30.077.485/0001-82;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DOM PEDRO I;2019-02-28;72920373.40;3
FIDC;30.077.555/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BLU;2019-02-28;10110306.70;6
FIDC;30.077.584/0001-64;XPCE VII - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;106221473.41;6
FIDC;30.142.432/0001-06;IPÊ - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;33000849.11;2
FIDC;30.142.469/0001-26;META FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;3304411.30;2
